20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,84687.8982838104,134146.9625756850,174450.2897630111,208435.7166503492,237643.9892050340,263016.5011960310,285181.2297282263,304585.0549653924,321561.7819647123,336370.2632330385,349217.3089122638,360272.2400471905,369676.5619733542,377550.6362680407,383998.4295908864,389110.9818025044,392968.9968694189,395644.8161947415,397203.9492781319,397706.2742745983,397206.9985223672,395757.4323471063,393405.6210289940,390196.8667067994,386174.1598748656,381378.5446004558,375849.4262592442,369624.8367786642,362741.6596076980,355235.8273815613,347142.4946172821,338496.1905239981,329330.9568009630,319680.4688963817,309578.1488819444,299057.2728520152,288151.0676940182,276892.8039991782,265315.8904600843,253453.9663130280,241340.9928409350,229011.3506895870,216499.9440044664,203842.3107619873,191074.7480514603,178234.4520388070,165359.6805896556,152489.9448659772,139666.2394891160,126931.3270925825,114330.0920686537,101909.9994100078,89721.7012424287,77819.8620087812,66264.3354913692,55121.9209803073,44469.1649763495,34397.2357810875,25021.4425723126,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,134429.7198859405,227839.7695849995,306200.0663165519,373227.1272294483,431298.7433875814,482010.4016724374,526485.8362079309,565551.3287836714,599837.0012699967,629838.2657442131,655954.7383355019,678515.8623760369,697798.3806920861,714038.6105760556,727441.3018867577,738186.1787011323,746432.8665494623,752324.6725918662,755991.5318186174,757552.3321690961,757116.7785715268,754786.9017926101,750658.2928950615,744821.1255089164,737361.0040810443,728359.6822415768,717895.6680663016,706044.7469300119,692880.4295692568,678474.3398854027,662896.5580299119,646215.9236835246,628500.3082286053,609816.8573851808,590232.2168184011,569812.7405836057,548624.6865710136,526734.4052597363,504208.5210186356,481114.1178141152,457518.9249075420,433491.5060499457,409101.4652676904,384419.6691481227,359518.4923315270,334472.0931507954,309356.7334173293,284251.1542901044,259237.0243087405,234399.4901616686,209827.8610056094,185616.4829700913,161865.8821260360,138684.2988610899,116189.8191461578,94513.4391296459,73803.6683826872,54233.7574977645,36013.4953078448,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,175412.2081812042,307237.6497588802,420425.6252092707,518632.3708648678,604504.0661609556,679973.6041640395,746483.0629194075,805135.2336850256,856794.2803067587,902152.8513599844,941777.5547300994,976140.4166072534,1005641.1299796657,1030623.1283224882,1051385.4358025114,1068191.5652099119,1081276.3100422837,1090851.0153171439,1097107.7203049257,1100222.4545624021,1100357.8954275781,1097665.5307558931,1092287.4377227626,1084357.7599600365,1074003.9410922441,1061347.7657930802,1046506.2493866766,1029592.3980783315,1010715.8672077972,989983.5330118195,967499.9946677916,943368.0240110843,917688.9646330581,890563.0932466261,862089.9531322541,832368.6616695439,801498.2000813400,769577.6921152766,736706.6766842298,702985.3795951279,668514.9861681000,633397.9258076183,597738.1741378217,561641.5772195969,525216.2114326279,488572.7897958879,451825.1244735051,415090.6673892195,378491.1576579240,342153.4039388453,306210.2477533798,270801.7797619464,236076.9018667436,202195.3743192875,169330.5694984807,137673.2638435896,107436.9750571416,78865.6249954721,52244.6379516680,27916.8644211875,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,210529.9122780537,376170.4753098563,520937.2465510370,648124.1917980940,760336.7376070975,859614.9936806506,947563.0761065884,1025456.6368118634,1094324.8612101569,1155010.9213889989,1208216.1334038847,1254532.2958127193,1294465.5854129572,1328454.4194301541,1356882.9850317957,1380091.6227154229,1398384.8916343378,1412037.9144306069,1421301.4292260511,1426405.8499826819,1427564.5653078812,1424976.6422010043,1418829.0674303789,1409298.6157753698,1396553.4184652197,1380754.2946845512,1362055.8894122296,1340607.6536171613,1316554.6902559130,1290038.4953700688,1261197.6114543595,1230168.2081675697,1197084.6036622513,1162079.7355408294,1125285.5957074738,1086833.6327262186,1046855.1312604481,1005481.5778315692,962845.0141879662,919078.3939701815,874315.9398538836,828693.5137422516,782349.0077789369,735422.7650471869,688058.0461408605,640401.5454427652,592603.9834190867,544820.7933534273,497212.9295709442,449947.8394550735,403200.6449342728,357155.6070493245,312007.9682700201,267966.3052489556,225255.5838228598,184121.1696499156,144834.1408538460,107698.3003552416,73059.1860070045,41314.6976488912,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,241356.1616506237,437086.6472724447,610485.1437690187,764436.8233757081,901372.7494236794,1023303.4390397569,1131882.2769311385,1228472.1324871690,1314204.2046049389,1390026.2252233140,1456740.5782712477,1515033.9856454825,1565500.5277573485,1608659.5284791442,1644969.5288617727,1674839.2826132113,1698636.4795049652,1716694.7279056734,1729319.1899556278,1736791.1707124333,1739371.8851176174,1737305.5744126919,1730822.1053720794,1720139.1553787282,1705464.0581837820,1686995.3757795196,1664924.2502278322,1639435.5732528530,1610709.0004002929,1578919.8371227069,1544239.8299016680,1506837.8669315188,1466880.6059813565,1424533.0504274063,1379959.0760773290,1333321.9206545311,1284784.6457079733,1234510.5808467863,1182663.7585273723,1129409.3447785443,1074914.0724332016,1019346.6912053474,962878.4416009192,905683.5596025770,847939.8335553198,789829.2209064320,731538.5467489044,673260.3071963631,615193.6071639745,557545.2726837307,500531.1812270632,444377.8834216931,389324.5971477451,335625.6806339691,283553.7349653461,233403.5032614478,185496.7626176701,140188.3849901609,97873.6492623545,58996.7610537856,24061.0601684582,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,268852.4118390845,491626.8875521278,691072.4259389195,869701.6431075301,1029729.5466236621,1173067.1365593905,1301345.4467748315,1415951.9458262508,1518068.8162075803,1608708.1093954036,1688741.9812559662,1758927.8202611031,1819928.7632523582,1872330.3084941632,1916653.7436959178,1953367.0108275237,1982893.5288954366,2005619.3951452528,2021899.2951042445,2032061.3797545426,2036411.3209671527,2035235.7017724495,2028804.8666372206,2017375.3395848731,2001191.8812907615,1980489.2523318499,1955493.7340750347,1926424.4541939993,1893494.5411575492,1856912.1386166147,1816881.3103617369,1773602.8452209090,1727274.9838222133,1678094.0830785688,1626255.2268652008,1571952.7940133023,1515380.9952672492,1456734.3892996768,1396208.3876043241,1333999.7539080777,1270307.1069226607,1205331.4398614548,1139276.6656588505,1072350.1957792903,1004763.5732200333,936733.1713460594,868480.9767335161,800235.4811142220,732232.7120394080,664717.4375804958,597944.5842079249,532180.9325597752,467707.1547629532,404820.2708505236,343836.6282110165,285095.4980224244,228963.3717582030,175838.9862419494,126158.9743785982,80403.7787347938,39102.8800989542,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,293659.1222294202,540943.9425511248,764187.9847600132,965585.9961311918,1147137.1390432608,1310623.4738627770,1457612.8315601535,1589475.4280892489,1707406.4391340837,1812449.7598797458,1905520.4229193141,1987424.5626809497,2058876.6283711081,2120513.9505536100,2172908.9464815413,2216579.2962962142,2251996.4162893775,2279592.5272769481,2299766.5589519395,2312889.0997061678,2319306.5695398003,2319344.7454645406,2313311.7633192111,2301500.6806574049,2284191.6759759616,2261653.9498673826,2234147.3746396103,2201923.9375431035,2165229.0045443936,2124302.4403354474,2079379.6058057512,2030692.2522999749,1978469.3324381805,1922937.7378057265,1864322.9832738233,1802849.8442452520,1738742.9595278362,1672227.4119748760,1603529.2914517997,1532876.2544551888,1460498.0913031383,1386627.3026817718,1311499.7034596996,1235355.0656343126,1158437.8106777431,1080997.7742748105,1003291.0502824651,925580.9423358806,848139.0554900125,771246.5492927557,695195.5899505822,620291.0536925652,546852.5269519815,475216.6536787245,405739.8929133626,338801.7313101483,274808.3542894117,214196.7325396438,157438.9649974353,105046.5067614811,57573.5876180010,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,316230.5346376607,585881.9625318360,830964.6158952176,1053407.5479542511,1255010.9110395701,1437420.6158193364,1602120.8772729288,1750438.8587228921,1883556.2845374937,2002524.2701256045,2108278.9508181978,2201656.5092732199,2283406.9161193362,2354206.1139211478,2414666.6201728694,2465346.6559024248,2506757.9527580948,2539372.4148221188,2563627.7922145347,2579932.5209473064,2588669.8607523213,2590201.4387647426,2584870.2988217077,2573003.5297557549,2554914.5442301962,2530905.0620585368,2501266.8434046395,2466283.2151790801,2426230.4150840715,2381378.7890969454,2331993.8623889536,2278337.3039348009,2220667.8043110184,2159241.8760493994,2094314.5984041211,2026140.3128588591,1954973.2812896883,1881068.3204282180,1804681.4170428307,1726070.3384983831,1645495.2500790558,1563219.3411817001,1479509.4777618852,1394636.8935037935,1308877.9290507375,1222514.8418869516,1135836.6923578621,1049140.3315844433,962731.5208833650,876926.1983918945,792051.9229001640,708449.5355283448,626475.0686864887,546501.9300611699,468923.3953722848,394155.4188192154,322639.7273729295,254847.1293686980,191280.8957528114,132479.9902409654,79022.0294231081,31526.7477136065,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
20000.0000000000,336904.0839252714,627080.8008922366,892283.9206008330,1134221.0836815338,1354515.2247642716,1554680.1068070533,1736108.5066579732,1900070.0987630915,2047715.8827804821,2180086.4839682714,2298122.3423133581,2402674.4578411961,2494514.8791271984,2574346.4854129320,2642811.8544500461,2700501.1562381443,2747959.0966833890,2785690.9901417936,2814168.0404681279,2833831.9209363470,2845098.7590827215,2848362.5926649077,2843998.3796719462,2832364.6240116823,2813805.6693084245,2788653.7168642157,2757230.5978188515,2719849.3489750451,2676815.6094132592,2628428.8672405519,2574983.5841136323,2516770.2112546801,2454076.1178101893,2387186.4408955313,2316384.8779241913,2241954.4295364018,2164178.1013421193,2083339.5808897184,1999723.8987233960,1913618.0805120994,1825311.7998935150,1735098.0463166018,1643273.8166310808,1550140.8385688127,1456006.3451348976,1361183.9099702975,1265994.3582809437,1170766.7711770246,1075839.6043286759,981561.9409643207,888294.8955417770,796413.2002678765,706306.9903856990,618383.7991989603,533070.7780210237,450817.1230202277,372096.6665640418,297410.5518218680,227289.8526452503,162297.9247487492,103032.1204653105,50123.8731693423,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000,20000.0000000000
