0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.3986e+05,2.4071e+05,3.2072e+05,3.8647e+05,4.4139e+05,4.8765e+05,5.2677e+05,5.5993e+05,5.8805e+05,6.1188e+05,6.3205e+05,6.4909e+05,6.6346e+05,6.7554e+05,6.8565e+05,6.9408e+05,7.0105e+05,7.0678e+05,7.1142e+05,7.1512e+05,7.1798e+05,7.201e+05,7.2154e+05,7.2236e+05,7.2256e+05,7.2218e+05,7.2119e+05,7.1958e+05,7.1729e+05,7.1425e+05,7.1039e+05,7.0559e+05,6.9971e+05,6.9259e+05,6.8403e+05,6.7378e+05,6.6159e+05,6.4711e+05,6.2996e+05,6.097e+05,5.858e+05,5.5763e+05,5.2444e+05,4.8531e+05,4.3908e+05,3.8425e+05,3.1866e+05,2.3892e+05,1.386e+05,0
0,2.714e+05,4.7338e+05,6.3511e+05,7.6853e+05,8.8024e+05,9.7448e+05,1.0543e+06,1.122e+06,1.1794e+06,1.2281e+06,1.2694e+06,1.3043e+06,1.3337e+06,1.3584e+06,1.3791e+06,1.3964e+06,1.4107e+06,1.4224e+06,1.4319e+06,1.4395e+06,1.4454e+06,1.4497e+06,1.4527e+06,1.4543e+06,1.4548e+06,1.454e+06,1.452e+06,1.4487e+06,1.444e+06,1.4378e+06,1.4299e+06,1.42e+06,1.408e+06,1.3934e+06,1.3759e+06,1.355e+06,1.33e+06,1.3004e+06,1.2653e+06,1.2239e+06,1.1751e+06,1.1176e+06,1.0499e+06,9.7013e+05,8.7602e+05,7.6455e+05,6.3152e+05,4.7044e+05,2.6956e+05,0
0,3.9349e+05,6.9585e+05,9.4069e+05,1.1437e+06,1.3142e+06,1.4583e+06,1.5805e+06,1.6843e+06,1.7724e+06,1.8472e+06,1.9106e+06,1.9642e+06,2.0094e+06,2.0474e+06,2.0793e+06,2.1059e+06,2.1279e+06,2.1459e+06,2.1606e+06,2.1722e+06,2.1813e+06,2.188e+06,2.1925e+06,2.1951e+06,2.1958e+06,2.1946e+06,2.1915e+06,2.1864e+06,2.1792e+06,2.1696e+06,2.1575e+06,2.1424e+06,2.1239e+06,2.1015e+06,2.0745e+06,2.0423e+06,2.0039e+06,1.9584e+06,1.9046e+06,1.841e+06,1.7661e+06,1.6779e+06,1.5741e+06,1.452e+06,1.3082e+06,1.1381e+06,9.3572e+05,6.9191e+05,3.9119e+05,0
0,5.0864e+05,9.0989e+05,1.2386e+06,1.5127e+06,1.7437e+06,1.9394e+06,2.1056e+06,2.247e+06,2.3671e+06,2.4691e+06,2.5556e+06,2.6288e+06,2.6906e+06,2.7426e+06,2.7861e+06,2.8224e+06,2.8525e+06,2.8772e+06,2.8973e+06,2.9132e+06,2.9256e+06,2.9348e+06,2.941e+06,2.9445e+06,2.9455e+06,2.9438e+06,2.9396e+06,2.9326e+06,2.9228e+06,2.9097e+06,2.8931e+06,2.8725e+06,2.8472e+06,2.8165e+06,2.7797e+06,2.7357e+06,2.6833e+06,2.6212e+06,2.5477e+06,2.461e+06,2.3588e+06,2.2386e+06,2.0973e+06,1.9313e+06,1.736e+06,1.5056e+06,1.2324e+06,9.0508e+05,5.0597e+05,0
0,6.1855e+05,1.117e+06,1.5298e+06,1.8762e+06,2.1692e+06,2.418e+06,2.6297e+06,2.81e+06,2.9634e+06,3.0938e+06,3.2044e+06,3.298e+06,3.3771e+06,3.4436e+06,3.4994e+06,3.5459e+06,3.5844e+06,3.6161e+06,3.6418e+06,3.6623e+06,3.6781e+06,3.6899e+06,3.6979e+06,3.7024e+06,3.7036e+06,3.7015e+06,3.6961e+06,3.6872e+06,3.6746e+06,3.6579e+06,3.6366e+06,3.6101e+06,3.5778e+06,3.5385e+06,3.4914e+06,3.435e+06,3.368e+06,3.2885e+06,3.1945e+06,3.0837e+06,2.9532e+06,2.7997e+06,2.6196e+06,2.4082e+06,2.1599e+06,1.8677e+06,1.5225e+06,1.1114e+06,6.156e+05,0
0,7.2443e+05,1.3183e+06,1.8153e+06,2.2348e+06,2.5911e+06,2.8944e+06,3.153e+06,3.3735e+06,3.5613e+06,3.7211e+06,3.8568e+06,3.9717e+06,4.0687e+06,4.1504e+06,4.2189e+06,4.2761e+06,4.3234e+06,4.3623e+06,4.3939e+06,4.4191e+06,4.4386e+06,4.4531e+06,4.4629e+06,4.4685e+06,4.47e+06,4.4674e+06,4.4608e+06,4.4499e+06,4.4343e+06,4.4138e+06,4.3877e+06,4.3552e+06,4.3154e+06,4.2672e+06,4.2093e+06,4.1401e+06,4.0579e+06,3.9603e+06,3.845e+06,3.7091e+06,3.5492e+06,3.3614e+06,3.1411e+06,2.8829e+06,2.5803e+06,2.2251e+06,1.807e+06,1.3122e+06,7.2129e+05,0
0,8.2714e+05,1.5149e+06,2.0958e+06,2.5892e+06,3.0097e+06,3.3688e+06,3.6756e+06,3.9375e+06,4.1608e+06,4.351e+06,4.5126e+06,4.6495e+06,4.7652e+06,4.8627e+06,4.9444e+06,5.0126e+06,5.0692e+06,5.1156e+06,5.1534e+06,5.1834e+06,5.2067e+06,5.224e+06,5.2358e+06,5.2425e+06,5.2442e+06,5.2412e+06,5.2333e+06,5.2202e+06,5.2017e+06,5.1772e+06,5.146e+06,5.1072e+06,5.0598e+06,5.0023e+06,4.9332e+06,4.8507e+06,4.7526e+06,4.6364e+06,4.499e+06,4.3372e+06,4.1469e+06,3.9236e+06,3.662e+06,3.3558e+06,2.9976e+06,2.5783e+06,2.0867e+06,1.5083e+06,8.2389e+05,0
0,9.2735e+05,1.7076e+06,2.3722e+06,2.9398e+06,3.4255e+06,3.8414e+06,4.1974e+06,4.5019e+06,4.7618e+06,4.9833e+06,5.1717e+06,5.3314e+06,5.4664e+06,5.5802e+06,5.6756e+06,5.7553e+06,5.8213e+06,5.8756e+06,5.9197e+06,5.9548e+06,5.9821e+06,6.0023e+06,6.0161e+06,6.0239e+06,6.0259e+06,6.0224e+06,6.0131e+06,5.9979e+06,5.9763e+06,5.9477e+06,5.9113e+06,5.866e+06,5.8105e+06,5.7434e+06,5.6628e+06,5.5665e+06,5.452e+06,5.3164e+06,5.1563e+06,4.9677e+06,4.7461e+06,4.4863e+06,4.1822e+06,3.8269e+06,3.4121e+06,2.9279e+06,2.3623e+06,1.7005e+06,9.2404e+05,0
0,1.0255e+06,1.897e+06,2.6448e+06,3.287e+06,3.8387e+06,4.3123e+06,4.7186e+06,5.0666e+06,5.3641e+06,5.6178e+06,5.8337e+06,6.0169e+06,6.1718e+06,6.3024e+06,6.412e+06,6.5035e+06,6.5794e+06,6.6418e+06,6.6924e+06,6.7328e+06,6.7641e+06,6.7874e+06,6.8032e+06,6.8122e+06,6.8146e+06,6.8105e+06,6.7999e+06,6.7825e+06,6.7576e+06,6.7248e+06,6.6829e+06,6.6309e+06,6.5672e+06,6.4902e+06,6.3976e+06,6.2871e+06,6.1557e+06,6.0001e+06,5.8165e+06,5.6004e+06,5.3466e+06,5.0494e+06,4.7019e+06,4.2965e+06,3.8241e+06,3.2742e+06,2.6343e+06,1.8896e+06,1.0222e+06,0
