0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00050105,0.00098347,0.001447,0.0018913,0.0023163,0.0027217,0.0031072,0.0034729,0.0038183,0.0041436,0.0044484,0.0047327,0.0049964,0.0052395,0.0054617,0.0056631,0.0058436,0.0060031,0.0061416,0.0062591,0.0063554,0.0064306,0.0064847,0.0065176,0.0065292,0.0065197,0.0064889,0.0064369,0.0063637,0.0062692,0.0061535,0.0060166,0.0058585,0.0056793,0.005479,0.0052575,0.0050151,0.0047517,0.0044674,0.0041624,0.0038366,0.0034903,0.0031236,0.0027366,0.0023295,0.0019025,0.0014558,0.00098962,0.00050426,0
0,0.0010192,0.0020003,0.0029429,0.0038463,0.0047103,0.0055342,0.0063178,0.0070608,0.0077627,0.0084234,0.0090427,0.0096202,0.010156,0.010649,0.011101,0.01151,0.011876,0.0122,0.012481,0.012719,0.012915,0.013068,0.013177,0.013244,0.013268,0.013248,0.013186,0.01308,0.012932,0.01274,0.012505,0.012227,0.011906,0.011542,0.011135,0.010685,0.010193,0.0096582,0.0090808,0.0084611,0.0077993,0.0070957,0.0063505,0.0055641,0.0047366,0.0038686,0.0029605,0.0020126,0.0010256,0
0,0.0015723,0.0030855,0.0045389,0.0059315,0.0072629,0.0085324,0.0097395,0.010884,0.011965,0.012982,0.013935,0.014824,0.015648,0.016407,0.017101,0.01773,0.018294,0.018791,0.019224,0.01959,0.019891,0.020125,0.020294,0.020396,0.020433,0.020403,0.020307,0.020144,0.019916,0.019621,0.01926,0.018832,0.018339,0.017779,0.017153,0.016461,0.015704,0.014881,0.013992,0.013038,0.01202,0.010936,0.0097888,0.0085774,0.0073027,0.0059651,0.0045654,0.0031041,0.001582,0
0,0.0021803,0.0042778,0.0062916,0.0082206,0.010064,0.011821,0.013492,0.015074,0.016569,0.017975,0.019292,0.02052,0.021659,0.022707,0.023666,0.024534,0.025312,0.025999,0.026596,0.027101,0.027516,0.02784,0.028072,0.028213,0.028263,0.028222,0.028089,0.027865,0.027549,0.027142,0.026644,0.026054,0.025372,0.0246,0.023736,0.02278,0.021734,0.020597,0.019369,0.018051,0.016643,0.015145,0.013558,0.011882,0.010117,0.0082656,0.0063271,0.0043027,0.0021933,0
0,0.0028661,0.0056221,0.0082665,0.010799,0.013217,0.015521,0.017711,0.019785,0.021742,0.023583,0.025307,0.026914,0.028403,0.029774,0.031027,0.032162,0.033178,0.034076,0.034855,0.035515,0.036056,0.036479,0.036782,0.036966,0.037031,0.036977,0.036804,0.036511,0.036098,0.035567,0.034915,0.034145,0.033254,0.032244,0.031115,0.029866,0.028498,0.027011,0.025404,0.023679,0.021835,0.019874,0.017794,0.015597,0.013284,0.010855,0.0083113,0.0056534,0.0028825,0
0,0.0036574,0.0071717,0.010542,0.013767,0.016845,0.019777,0.02256,0.025196,0.027682,0.030019,0.032207,0.034245,0.036133,0.037871,0.039459,0.040896,0.042183,0.043319,0.044305,0.04514,0.045825,0.046359,0.046742,0.046975,0.047057,0.046988,0.046768,0.046398,0.045876,0.045202,0.044378,0.043402,0.042275,0.040996,0.039565,0.037982,0.036248,0.034362,0.032324,0.030135,0.027795,0.025303,0.022661,0.019869,0.016926,0.013835,0.010596,0.0072096,0.0036772,0
0,0.0045877,0.0089924,0.013213,0.017249,0.021098,0.024762,0.028238,0.031527,0.034628,0.037541,0.040267,0.042804,0.045154,0.047316,0.04929,0.051076,0.052675,0.054086,0.05531,0.056347,0.057197,0.057859,0.058335,0.058623,0.058725,0.058639,0.058365,0.057905,0.057257,0.056421,0.055397,0.054184,0.052783,0.051194,0.049415,0.047447,0.045289,0.042942,0.040405,0.037678,0.034761,0.031654,0.028357,0.02487,0.021194,0.01733,0.013277,0.0090372,0.0046111,0
0,0.0056993,0.011166,0.016399,0.021398,0.026163,0.030693,0.034988,0.039049,0.042875,0.046466,0.049824,0.052948,0.05584,0.058498,0.060924,0.063119,0.065083,0.066815,0.068317,0.069589,0.070631,0.071443,0.072026,0.072379,0.072503,0.072397,0.072061,0.071496,0.0707,0.069674,0.068417,0.066929,0.065208,0.063255,0.06107,0.05865,0.055997,0.053108,0.049984,0.046624,0.043028,0.039196,0.035126,0.030818,0.026274,0.021492,0.016473,0.011218,0.0057264,0
0,0.0070456,0.013796,0.02025,0.026409,0.032273,0.037842,0.043117,0.0481,0.05279,0.05719,0.0613,0.065121,0.068654,0.071901,0.074863,0.07754,0.079934,0.082046,0.083875,0.085424,0.086692,0.087681,0.088389,0.088819,0.088968,0.088839,0.08843,0.087741,0.086772,0.085521,0.08399,0.082175,0.080078,0.077696,0.075029,0.072075,0.068833,0.065303,0.061482,0.05737,0.052966,0.048267,0.043274,0.037985,0.032399,0.026516,0.020334,0.013855,0.0070764,0
